,text,newText
401,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
402,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
403,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
404,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
405,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
406,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
407,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
408,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
409,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
410,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
411,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
412,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
413,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
414,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
415,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
416,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
417,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
418,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
419,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
420,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
421,#Joe2020,"['#oe', '   ']"
422,#Joe2020,"['#oe', '   ']"
423,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
424,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
425,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
426,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
427,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
428,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
429,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
430,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
431,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
432,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
433,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
434,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
435,"@JudkinsSimon All right, let's do this!

1. Fire performer
2. Bar manager
3. House Cleaner
4. Disability support wo… https://t.co/7PbvZeLFKs","[' ', 'right', ' ', 'let', 's', '     ', 'Fire', 'performer', '   ', 'Bar', 'manager', '   ', 'House', 'Cleaner', '   ', 'Disability', 'support', 'wo', ' ']"
436,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
437,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
438,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
439,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
440,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
441,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
442,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
443,"@JudkinsSimon All right, let's do this!

1. Fire performer
2. Bar manager
3. House Cleaner
4. Disability support wo… https://t.co/7PbvZeLFKs","[' ', 'right', ' ', 'let', 's', '     ', 'Fire', 'performer', '   ', 'Bar', 'manager', '   ', 'House', 'Cleaner', '   ', 'Disability', 'support', 'wo', ' ']"
444,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
445,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
446,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
447,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
448,"The @westinperth has launched the Pink High Tea for the month of May. 
The savoury highlight was the Potted salmon,… https://t.co/PTyPdrr4NE","[' ', 'launched', 'Pink', 'High', 'Tea', 'month', '  ', 'savoury', 'highlight', 'Potted', 'salmon', '  ']"
449,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
450,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
451,@GlenMur21242567 @cscviews As deep as a Murdoch pocket.,"['  ', 'deep', 'Murdoch', 'pocket']"
452,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
453,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
454,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
455,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
456,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
457,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
458,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
459,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
460,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
461,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
462,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
463,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
464,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
465,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
466,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
467,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
468,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
469,"@JudkinsSimon All right, let's do this!

1. Fire performer
2. Bar manager
3. House Cleaner
4. Disability support wo… https://t.co/7PbvZeLFKs","[' ', 'right', ' ', 'let', 's', '     ', 'Fire', 'performer', '   ', 'Bar', 'manager', '   ', 'House', 'Cleaner', '   ', 'Disability', 'support', 'wo', ' ']"
470,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
471,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
472,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
473,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
474,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
475,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
476,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
477,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
478,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
479,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
480,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
481,@GlenMur21242567 @cscviews As deep as a Murdoch pocket.,"['  ', 'deep', 'Murdoch', 'pocket']"
482,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
483,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
484,@PlayoffHakeem https://t.co/YlP0RRi1d6,[' ']
485,"@JudkinsSimon All right, let's do this!

1. Fire performer
2. Bar manager
3. House Cleaner
4. Disability support wo… https://t.co/7PbvZeLFKs","[' ', 'right', ' ', 'let', 's', '     ', 'Fire', 'performer', '   ', 'Bar', 'manager', '   ', 'House', 'Cleaner', '   ', 'Disability', 'support', 'wo', ' ']"
486,@GlenMur21242567 @cscviews As deep as a Murdoch pocket.,"['  ', 'deep', 'Murdoch', 'pocket']"
487,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
488,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
489,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
490,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
491,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
492,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
493,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
494,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
495,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
496,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
497,@theglorymill Raine,"[' ', 'Raine']"
498,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
499,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
500,"@JudkinsSimon All right, let's do this!

1. Fire performer
2. Bar manager
3. House Cleaner
4. Disability support wo… https://t.co/7PbvZeLFKs","[' ', 'right', ' ', 'let', 's', '     ', 'Fire', 'performer', '   ', 'Bar', 'manager', '   ', 'House', 'Cleaner', '   ', 'Disability', 'support', 'wo', ' ']"
501,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
502,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
503,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
504,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
505,@SethMacFarlane 😩 but that means a super long wait until more @TheOrville,"['   ', 'means', 'super', 'long', 'wait']"
506,@GraceMillimaci I can hook you up @FatCat,"[' ', 'hook']"
507,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
508,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
509,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
510,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
